0.000922, 0.001377, 0
48.1080066,11.5068983,2205
48.1080066,11.508274903518942,2206
48.1080066,11.509651507037882,2166
48.1080066,11.511028110556824,2068
48.1080066,11.512404714075764,1974
48.1080066,11.513781317594706,2095
48.1080066,11.515157921113646,2101
48.1080066,11.516534524632588,2084
48.1080066,11.517911128151528,1957
48.1080066,11.51928773167047,1852
48.1080066,11.520664335189412,1961
48.1080066,11.522040938708352,1873
48.1080066,11.523417542227294,1810
48.1080066,11.524794145746235,1681
48.1080066,11.526170749265177,1695
48.1080066,11.527547352784117,1716
48.1080066,11.528923956303059,1598
48.1080066,11.530300559822,1507
48.1080066,11.531677163340941,1393
48.1080066,11.533053766859883,1312
48.1080066,11.534430370378823,1205
48.1080066,11.535806973897765,1161
48.1080066,11.537183577416705,877
48.1080066,11.538560180935647,1104
48.1080066,11.539936784454587,1160
48.1080066,11.54131338797353,1234
48.1080066,11.542689991492471,1330
48.1080066,11.544066595011412,1215
48.1080066,11.545443198530354,1075
48.1080066,11.546819802049294,1185
48.1080066,11.548196405568236,1245
48.1080066,11.549573009087176,1233
48.1080066,11.550949612606118,1250
48.1080066,11.552326216125058,1507
48.1080066,11.553702819644,1571
48.1080066,11.555079423162942,1622
48.1080066,11.556456026681882,1615
48.1080066,11.557832630200824,1825
48.1080066,11.559209233719764,1769
48.1080066,11.560585837238706,2089
48.1080066,11.561962440757647,1768
48.1080066,11.563339044276589,1635
48.1080066,11.56471564779553,1463
48.1080066,11.56609225131447,1525
48.1080066,11.567468854833413,1515
48.1080066,11.568845458352353,1391
48.1080066,11.570222061871295,1328
48.1080066,11.571598665390235,1190
48.1080066,11.572975268909177,1026
48.1080066,11.574351872428117,891
48.1080066,11.57572847594706,880
48.1080066,11.577105079466001,928
48.1080066,11.578481682984942,1054
48.1080066,11.579858286503883,1755
48.1080066,11.581234890022824,1509
48.1080066,11.582611493541766,1438
48.1080066,11.583988097060706,1320
48.1080066,11.585364700579648,1350
48.1080066,11.586741304098588,1411
48.1080066,11.58811790761753,1415
48.1080066,11.589494511136472,1381
48.1080066,11.590871114655412,1333
48.1080066,11.592247718174354,1319
48.1080066,11.593624321693294,1322
48.1080066,11.595000925212236,1147
48.1080066,11.596377528731177,977
48.1080066,11.597754132250119,1270
48.1080066,11.599130735769059,1358
48.1080066,11.600507339288,1377
48.1080066,11.601883942806943,1474
48.1080066,11.603260546325883,1576
48.1080066,11.604637149844825,1686
48.1080066,11.606013753363765,1921
48.1080066,11.607390356882707,2006
48.1080066,11.608766960401647,2023
48.1080066,11.61014356392059,2292
48.1080066,11.611520167439531,2262
48.1080066,11.612896770958471,2248
48.1080066,11.614273374477413,2634
48.1080066,11.615649977996354,2447
48.1080066,11.617026581515296,2313
48.1080066,11.618403185034236,2369
48.1080066,11.619779788553178,2240
48.1080066,11.621156392072118,2354
48.1080066,11.62253299559106,2465
48.1080066,11.623909599110002,2395
48.1080066,11.625286202628942,2244
48.1080066,11.626662806147884,2142
48.1080066,11.628039409666824,2260
48.1080066,11.629416013185766,2164
48.1080066,11.630792616704706,2196
48.1080066,11.632169220223648,2212
48.1080066,11.633545823742589,2101
48.1080066,11.63492242726153,1967
48.1080066,11.636299030780473,1884
48.1080066,11.637675634299413,1768
48.1080066,11.639052237818355,1646
48.1080066,11.640428841337295,1563
48.1080066,11.641805444856237,1477
48.1080066,11.643182048375177,1370
48.1080066,11.644558651894119,1342
48.1080066,11.645935255413061,1100
48.1080066,11.647311858932001,969
48.108928555065525,11.5068983,2099
48.108928555065525,11.508274903518942,2105
48.108928555065525,11.509651507037882,2182
48.108928555065525,11.511028110556824,1987
48.108928555065525,11.512404714075764,1888
48.108928555065525,11.513781317594706,1831
48.108928555065525,11.515157921113646,1952
48.108928555065525,11.516534524632588,1966
48.108928555065525,11.517911128151528,1864
48.108928555065525,11.51928773167047,1759
48.108928555065525,11.520664335189412,1791
48.108928555065525,11.522040938708352,1813
48.108928555065525,11.523417542227294,1756
48.108928555065525,11.524794145746235,1627
48.108928555065525,11.526170749265177,1524
48.108928555065525,11.527547352784117,1632
48.108928555065525,11.528923956303059,1570
48.108928555065525,11.530300559822,1471
48.108928555065525,11.531677163340941,1371
48.108928555065525,11.533053766859883,1229
48.108928555065525,11.534430370378823,1101
48.108928555065525,11.535806973897765,998
48.108928555065525,11.537183577416705,976
48.108928555065525,11.538560180935647,1118
48.108928555065525,11.539936784454587,1262
48.108928555065525,11.54131338797353,1341
48.108928555065525,11.542689991492471,1262
48.108928555065525,11.544066595011412,1163
48.108928555065525,11.545443198530354,1052
48.108928555065525,11.546819802049294,977
48.108928555065525,11.548196405568236,1036
48.108928555065525,11.549573009087176,1060
48.108928555065525,11.550949612606118,1131
48.108928555065525,11.552326216125058,1279
48.108928555065525,11.553702819644,1551
48.108928555065525,11.555079423162942,1593
48.108928555065525,11.556456026681882,1480
48.108928555065525,11.557832630200824,1575
48.108928555065525,11.559209233719764,1677
48.108928555065525,11.560585837238706,2010
48.108928555065525,11.561962440757647,1659
48.108928555065525,11.563339044276589,1573
48.108928555065525,11.56471564779553,1471
48.108928555065525,11.56609225131447,1320
48.108928555065525,11.567468854833413,1384
48.108928555065525,11.568845458352353,1302
48.108928555065525,11.570222061871295,1249
48.108928555065525,11.571598665390235,1230
48.108928555065525,11.572975268909177,1155
48.108928555065525,11.574351872428117,899
48.108928555065525,11.57572847594706,900
48.108928555065525,11.577105079466001,1108
48.108928555065525,11.578481682984942,1071
48.108928555065525,11.579858286503883,1624
48.108928555065525,11.581234890022824,1516
48.108928555065525,11.582611493541766,1408
48.108928555065525,11.583988097060706,1290
48.108928555065525,11.585364700579648,1225
48.108928555065525,11.586741304098588,1300
48.108928555065525,11.58811790761753,1363
48.108928555065525,11.589494511136472,1300
48.108928555065525,11.590871114655412,1178
48.108928555065525,11.592247718174354,1190
48.108928555065525,11.593624321693294,1377
48.108928555065525,11.595000925212236,953
48.108928555065525,11.596377528731177,878
